index	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	_activity	emails_activity	tv_activity	work_activity	working_out_activity	email_activity	leisure_activity	ash_stuff_activity	resting_activity	cooking_activity	in_class_activity	with_family_activity	working_activity	workshop_activity	trying_to_leave_apt_activity	feedly_activity	meditating_activity	in_classs_activity	shopping_activity	meditation_activity	ritualling_activity	reading_activity	chatting_activity	therapy_activity	schoolworkk_activity	just_woke_up_activity	eating_activity	with_k_activity	schoolworrk_activity	with_parents_activity	errands_activity	mozfest_activity	commuting_activity	schoolwork_activity	schoolworkrk_activity	meeting_activity	relaxing_activity	swashing_up_activity	k_activity	studying_activity	getting_ready_activity	showering_activity	washing_up_activity	with_friends_activity	london_location	home_location	cafe_location	airport_location	friend_home_location	mozfest_house_location	hotel_location	chicago_location	library_location	new_orleans_location	ole_and_steen_location	school_location	san_francisco_location	hamptons_location	k_home_location	therapy_location	mozfest_location	mountain_view_location	la_location	parents_home_location	parsons_location	vacation_location	hour_of_day	avg_attention	avg_engagement	avg_valence	blinks	expressions	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	stepCount	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	productivity_score	heart_rate
ash_stuff_activity	-0.0468426711718441	0.022669367794480665	0.06307246859242323	-0.005331493471231624	-0.06790343275692076	-0.10505101920852558	0.0333764905837097		-0.0048301263636994765	0.013674069982456395	-0.1648503906723987	-0.021747902624665125	-0.02581739620989635	-0.05017139191606008	1.0	-0.023347199521733475	-0.04327385312115022	-0.045631275146771046	-0.004830126363699485	-0.03505319791900246			-0.03572489755226928	-0.009670538713696044	-0.0048301263636995		0.07919253754655999		-0.016076787617081655	0.011286010925481009	-0.010815832503255612	-0.006833252062406459		0.0009421989754620488	-0.01607678761708243			-0.028019656476862848	-0.004830126363699466		-0.14708817484186104	-0.006833252062406451	-0.004830126363699504	-0.0048301263636994825		-0.1794556097616838	-0.03137582836189669	-0.006833252062406448	-0.004830126363699502	-0.0414459345447807	-0.0189815807563226	-0.020617066193143564	0.03595537256393222	0.04459939128429489	-0.009670538713695834	0.06323077509675797	-0.014531632922875019	-0.006833252062406468		-0.010815832503254985	-0.006833252062406468	-0.0068332520624064565	-0.07704209969254426		-0.00967053871369604	0.036131739144036654		-0.008371959724969187	0.04002180561283187	0.08679511121095919	0.014483962731117161		0.07763617955026653	0.06987863979753332	0.026676492036137034	-0.033048647077474166	-0.03817497377870275	-0.04918475267340049	-0.0310611093229703	0.09344226625335357	-0.05327874804777686	0.00014264972932496127	0.09173967803721687	0.03196758166174556	-0.010009218734951343	-0.04770157622454892	0.036456033337519005	-0.08144450376385745	-0.0008401617362520411	0.05208681506568367	0.05916596498843519	-0.04056009117530593	-0.08664207896319737	-0.10465652101104932	-0.02699108745001459	-0.01898086535432366	-0.007564389137659529	-0.02715424207698026	0.0760283481757155
resting_activity	-0.0017593530096783742	-0.0032081849718320777	0.05756858342380381	-0.0010353400116951083	-0.013480140273952619	0.028229279792570044	0.020437958075046038		-0.003425699689116496	-0.04518673949241929	-0.0778256135223825	-0.015424396309828068	0.06765420027199895	0.028666900685720115	-0.023347199521733475	1.0	-0.005899486495200455	-0.032363344830704376	-0.0034256996891164314	-0.035906843860715396			0.04939111309674956	-0.006858694570409129	-0.003425699689116315		-0.005937695552368782		-0.01140223716624262	-0.02387785982919293	-0.0076709782009840004	-0.004846388624895122		0.02273168505027745	0.05223396393547508			0.058123746551041966	-0.0034256996891165307		-0.06018322237720471	-0.004846388624895089	-0.0034256996891162605	-0.0034256996891164587		-0.0643565529865444	0.01106743923216725	-0.004846388624895417	-0.003425699689116288	0.00025385323002841234	-0.042351385671643045	0.03524908605285401	0.061980726692008825	-0.009082881601080164	-0.00685869457040934	-0.012877252967141288	-0.010306357771583433	-0.00484638862489529		-0.007670978200983983	-0.00484638862489529	-0.004846388624895072	-0.06152555761751124		-0.006858694570409169	0.05999594741429643		-0.005937695552368923	-0.009713466232241093	-0.010306357771583338	-0.012829806824100298		-0.015810983210965596	0.04567275605692511	-0.0048195902169402725	-0.021051865348083416	-0.018807604152075545	0.025455784184096664	-0.002515455306797559	0.018446563481445827	0.0022757298879170543	0.022977974308538953	-0.0005420840077138836	0.035797525749812126	-0.02634786621304731	-0.04171836633596987	0.00440647212844062	-0.011845689181202157	-0.010183294380272554	-0.012081039893877203	-0.0288296300776463	-0.0273912563365124	-0.005622189859006324	0.006661012596208864	-0.021426666611652108	-0.010264731786688618	-0.033501261849595475	-0.05159015400532655	-0.0347492391033872
cooking_activity	0.017355648613036758	-0.08503203806269191	0.15902338270801966	0.06449554475399234	-0.020295191429879015	-0.10393791938969572	-0.062310284649966276		-0.006349507787690023	-0.06367523724642815	-0.08101013853146954	-0.0020313236028540946	0.09475002574876294	-0.040592283590652985	-0.04327385312115022	-0.005899486495200455	1.0	-0.059985208479047085	-0.006349507787689958	-0.005941010713385304			0.02886192386529951	-0.012712537157462485	-0.006349507787689833		-0.011005472625192908		-0.021133958097423203	0.00822702466800305	-0.014218098562782036	-0.008982743704507525		0.4204736607829054	-0.021133958097421548			0.05066657209795638	-0.006349507787690086		-0.08089864859087001	-0.008982743704507483	-0.006349507787689776	-0.006349507787689984		0.18182831600569715	-0.02255531566363449	-0.008982743704507853	-0.006349507787689805	0.1612201734192029	-0.05736159431498463	-0.0271024425647571	0.1730881490322289	-0.016835050557393247	-0.012712537157462568	-0.023867888437121586	-0.01910275414429869	-0.008982743704507721		-0.014218098562781438	-0.008982743704507721	-0.008982743704507471	-0.137962915727966		-0.012712537157462508	-0.019102754144298868		-0.01100547262519271	-0.01800383427742507	-0.019102754144298878	-0.052370592936554695		-0.029305534676028554	0.0440278520575094	0.016753164655516472	-0.02448167231151085	0.015325962036817664	0.07075983899671681	0.0010834076527130958	-0.011410151396135437	-0.0238862437185475	0.014034234526300201	-0.03275954640932463	0.030980162579628292	-0.010654307703201329	0.008006195605439947	-0.013967829268353434	0.05448350944745944	-0.016188351987073617	-0.020182900756865237	-0.036706536159799734	-0.002018014385996226	0.08437289538245517	0.0823259235187797	-0.024014478193129622	-0.005406748107562367	-0.0025168694553262933	-0.06548503801647351	-0.07808162876272655
in_class_activity	0.06329212933703451	0.17881160832412943	-0.33563440904723607	0.048733070539786434	0.0475950357203558	-0.02815908460216521	-0.04079673485083699		-0.006695408797906513	-0.08831588306104118	-0.24725848862808048	-0.030146436677833354	-0.06040116778214379	-0.16378292871177388	-0.045631275146771046	-0.032363344830704376	-0.059985208479047085	1.0	-0.006695408797906399	-0.05861326548515478			-0.07091749768454866	-0.013405075790725453	0.1058512248049947		-0.011605015806531544		-0.022285268986425917	-0.029977493259961137	-0.01499265539784176	-0.009472095040988749		-0.09887128954974271	-0.022285268986425646			-0.07248122719819405	-0.006695408797906616		-0.21710137421917458	-0.009472095040988684	-0.006695408797906188	-0.006695408797906447		-0.2678009725022509	-0.043492443351926466	-0.009472095040989245	-0.006695408797906176	-0.07734382849399117	-0.04244395671918991	-0.02857889752409339	-0.3214975300925374	-0.017752170622374216	-0.013405075790725763	-0.025168135164613244	-0.020143411495603527	-0.009472095040989035		-0.014992655397843136	-0.009472095040989035	-0.00947209504098868	0.4209762887489597		-0.013405075790725526	-0.02014341149560353		-0.01160501580653119	-0.018984625965940093	-0.020143411495603523	-0.06830674589756042		-0.03090200709378189	0.002748748949275812	-0.18958149772709876	0.09064406261107633	-0.002739571986475194	-0.023405880613756477	0.17930427195992396	0.00921753225063524	0.03775028132226819	-0.00719761269088346	-0.013092064761073342	0.04362616842470177	-0.007825700909569232	-0.00360062993796056	-0.050976443806946756	0.06321138871837202	-0.07283504049335664	-0.032048181919624955	-0.0464610237954861	0.03112732441004474	0.12516620913816134	0.07957690005943642	0.08738827972991287	0.06060090643931441	-0.02377132980307182	0.0031045995624271842	-0.07228325707671536
with_family_activity	0.045772486713894736	0.07091292453679093	-0.03686275589848813	0.0027354958942918213	-0.03996609323382836	-0.022710170244092415	-0.025877972119382586		-0.0007087172218285011	-0.009348344391745343	-0.032643360954111286	-0.0031910372458547063	-0.0063935375893914475	0.037930546757989285	-0.004830126363699485	-0.0034256996891164314	-0.006349507787689958	-0.006695408797906399	1.0	-0.007428496638641721			-0.007506703990014427	-0.00141894369105205	-0.0007087172218284967		-0.0012284051370024932		-0.002358923017322012	-0.004939910680180355	-0.001586990936940706	-0.001002632861557956		-0.011344422887850543	-0.0023589230173219414			-0.009650529096523327	-0.0007087172218285025		-0.028701248601996972	-0.0010026328615579546	-0.0007087172218284952	-0.0007087172218285002		-0.03492034644093196	-0.004603728398563035	-0.001002632861557969	-0.0007087172218284961	-0.008186938977196679	-0.008761759382806796	-0.003025111306501723	-0.03534992026517727	-0.0018790890033255725	-0.0014189436910520398	-0.0026640779332319717	-0.0021322047785606495	-0.0010026328615579635		-0.0015869909369407352	-0.0010026328615579635	-0.001002632861557954	-0.015399098263907486		-0.0014189436910520498	-0.002132204778560715		-0.0012284051370024935	-0.002009545910959344	-0.0021322047785607176	0.09801973011490409		-0.0032710152998095144	0.028021772989431756	-0.0015167569348198409	-0.013179770243656479	-0.004040572979580267	-0.01318782974501211	-0.022675476039511106	-0.019490174109847384	-0.016691406405643178	0.02713518427548151	-0.005600974985172498	-0.02452116333394939	0.06408172912674596	0.08462822397978273	-0.0014864822598267464	-0.002869281014802645	-0.012752982524459194	-0.004917142923743366	-0.018293431935167182	-0.013934456009709304	-0.03606330593529341	-0.004118569116585881	0.03258253676015617	0.08565746342072895	0.014640792555023	-0.02875588425140712	0.033631717100895527
working_activity	-0.004586883131595984	0.03505552614018071	-0.08090423347108548	0.0705019461243275	0.11600994332878761	-0.030783215904776392	-0.030406853597329014		-0.007428496638641757	-0.06298106046418049	0.2275653125633828	0.4295670310000001	-0.04291867006842379	-0.07948826048034156	-0.03505319791900246	-0.035906843860715396	-0.005941010713385304	-0.05861326548515478	-0.007428496638641721	1.0			-0.06820915780811483	-0.014872812617996011	-0.007428496638641657		0.10595070921567763		-0.024725308155740575	-0.05177821104478473	0.029419734760992602	-0.010509205381885458		-0.0202960909476722	-0.024725308155739183			-0.007232130085224553	-0.007428496638641788		-0.22401964224482138	-0.010509205381885444	-0.007428496638641622	-0.00742849663864174		0.21272688835453804	0.01691560677431037	-0.010509205381885682	-0.007428496638641639	-0.01765344468580757	-0.027350248906114837	-0.03170803316149974	-0.09157671110613375	0.05820489893296604	-0.014872812617996176	-0.027923822594625204	-0.02234893627894043	-0.010509205381885578		-0.01663421810211373	-0.010509205381885578	0.1349711671595092	0.06581814077252643		0.03659878399134286	-0.02234893627893998		0.04653752358718914	0.015384450140709069	-0.022348936278939954	0.05400135282099253		0.010916299150707964	0.005944020442006938	0.04101493415583273	-0.044161202787168514	-0.010974687061319202	-0.0005404149588178328	-0.03520321414774971	-0.029756248899406364	0.08089737633624453	0.037864082449114364	0.03287887553445334	-0.024795843004677846	0.009820827975538479	0.03385549664897016	0.0043659898033388605	-0.013399352419326473	0.08265956874410829	-0.021052853315640985	-0.04699584684543242	-0.03268483801656552	-0.020399378244908003	0.010960985254768576	0.033424380627618815	0.050060515197121125	0.0005055121958547627	-0.0027685252870703024	-0.10485978971790645
workshop_activity																																																																																																			
trying_to_leave_apt_activity																																																																																																			
feedly_activity	-0.1435080671367578	-0.0460118432573159	0.08939154647832503	-0.18291731428158947	-0.07039162266516877	0.03651978276952825	0.02969041059310055		-0.007506703990014347	-0.020958248861105512	-0.15200580871865735	-0.03379933672832175	0.075567772892365	0.3729287428706518	-0.03572489755226928	0.04939111309674956	0.02886192386529951	-0.07091749768454866	-0.007506703990014427	-0.06820915780811483			1.0	-0.015029393867056378	-0.007506703990014577		-0.013011217251784741		0.12920883581432782	0.03836473517512688	-0.016809343461012753	-0.010619846492453617		0.022681680987173616	-0.024985616661865787			0.016253239196597345	-0.007506703990014272		-0.1191115336252273	-0.010619846492453651	-0.007506703990014644	-0.007506703990014396		-0.13368895128396313	0.01582722924144765	-0.010619846492453363	-0.00750670399001461	-0.01916384710048254	-0.04715218920067525	0.04046311293335451	0.07694363331843078	-0.019903234300508145	0.08699706834584715	0.0265123333824528	-0.022584226297554116	-0.010619846492453457		-0.016809343461011924	-0.010619846492453457	-0.010619846492453656	-0.14433979144888126		-0.015029393867056333	0.011485140723970283		-0.013011217251784434	-0.021285028560467413	0.01148514072397027	0.09492479760385528		-0.012246825966040115	0.042462180467902906	0.05368795375163459	-0.013593487817921038	-0.008401895389274869	-0.016371027406245162	0.0002793334021591087	0.0053134913012938476	-0.023747010371985212	0.03739509965453477	-0.019518362115098834	0.06528081709124459	-0.022557754835648904	-0.012644709534049841	-0.0022628914704974174	0.0416269381735292	-0.0524840487665025	-0.009849538881534295	-0.05329305899906863	0.019817938164155162	-0.014692929997557164	-0.020018519885582342	0.03880844645815009	0.046578901902727225	0.02513913922022324	-0.14860027672560672	0.030188457593365428
meditating_activity	0.01753068595551901	-0.01863483399543841	0.03849261012821517	0.0394343661688746	0.0025780467588831352	-0.06112004576344817	0.00151052631558183		-0.001418943691052053	-0.018716596532289263	0.04346806363005094	-0.006388869958931666	-0.012800690524445156	-0.009071280268058186	-0.009670538713696044	-0.006858694570409129	-0.012712537157462485	-0.013405075790725453	-0.00141894369105205	-0.014872812617996011			-0.015029393867056378	1.0	-0.0014189436910520441		-0.0024594262217991834		-0.004722869474613122	-0.009890341137637497	-0.0031773614473753604	-0.0020074008779955898		-0.0227130042696178	-0.004722869474612958			-0.019321609458701497	-0.001418943691052056		0.049438395894500935	-0.0020074008779955867	-0.0014189436910520413	-0.0014189436910520513		0.04063372319207247	-0.00921726065807254	-0.0020074008779956153	-0.0014189436910520428	0.07846333165380213	-0.017542177353436047	-0.0060566647329610285	0.0401399403565235	-0.0037621796170198897	-0.0028409090909090654	-0.005333829148496827	-0.004268950189701691	-0.002007400877995605		-0.0031773614473752775	-0.002007400877995605	-0.0020074008779955854	-0.030830989647871072		-0.0028409090909090854	-0.0042689501897018225		-0.0024594262217991834	-0.004023371246543824	-0.004268950189701827	-0.014476102815103805		-0.006548996383952055	-0.00420372929681265	-0.14155512207462415	-0.0002573695908331595	-0.04605199808925081	-0.008268688979726635	-0.036897419942752925	-0.013002325501982308	0.014132868611281124	-0.00853899246541265	-0.011213877515839635	0.022797745761770696	-0.018493871526026585	-0.01727997725588588	-0.0027637641950823116	0.019190848477352786	0.006356819319066318	-0.010181543294716187	0.005692704294482315	-0.027259796741027485	-0.03823372833280799	-0.029338704940106715	0.007567820366936699	-0.031775625321536466	-0.017989661641074132	0.02475071096445731	-0.013333167732263933
in_classs_activity	-0.028260447123469472	-0.012795351438643323	-0.036862755898487844	0.0027354958942918018	0.035040716865279806	0.008559220672200626	-0.025877972119382253		-0.0007087172218284982	-0.009348344391745386	-0.03264336095411164	-0.0031910372458546724	-0.006393537589391453	-0.018684603371271438	-0.0048301263636995	-0.003425699689116315	-0.006349507787689833	0.1058512248049947	-0.0007087172218284967	-0.007428496638641657			-0.007506703990014577	-0.0014189436910520441	1.0		-0.0012284051370025295		-0.0023589230173219405	-0.004939910680180344	-0.001586990936940732	-0.0010026328615579518		-0.011344422887850734	-0.0023589230173218585			-0.009650529096523416	-0.0007087172218284997		-0.028701248601997385	-0.0010026328615579505	-0.0007087172218284924	-0.0007087172218284973		-0.0349203464409312	-0.004603728398563105	-0.0010026328615579648	-0.0007087172218284931	-0.00818693897719647	-0.008761759382806905	-0.003025111306501671	-0.035349920265176915	-0.0018790890033255922	-0.0014189436910520342	-0.0026640779332319994	-0.0021322047785606126	-0.0010026328615579596		-0.0015869909369406966	-0.0010026328615579596	-0.0010026328615579498	0.046023293681395995		-0.001418943691052044	-0.0021322047785606777		-0.0012284051370025297	-0.002009545910959336	-0.0021322047785606807	-0.00723035271570036		-0.003271015299809475	0.006115298802252032	0.01244939910399267	0.009233824543709922	0.023733651745050696	-0.02071499632691097	0.045266746067204364	0.0327988482407749	-0.01669140640564304	-0.030037070895434868	-0.005600974985172533	0.019662336147224915	-0.009237100338393823	-0.00863079877748427	-0.01676056073799798	0.017743244536545816	-0.021469804735968805	-0.0032251568403761544	-0.02157807813807205	-0.013370544909248421	-0.03372306107199	-0.04625929080223289	0.000430739959498895	0.004434761705035378	-0.008985263545196628	-0.008517887068894602	0.010721700348815864
shopping_activity																																																																																																			
meditation_activity	-0.04898325785126892	0.06648809790159341	0.0333237466125796	-0.02138987613642759	0.017399435594976465	-0.012263776448614584	0.016694840626423835		-0.001228405137002474	-0.016203295079611824	0.006227366546533382	0.2547928867621172	-0.011081788584400861	-0.032385642760181424	0.07919253754655999	-0.005937695552368782	-0.011005472625192908	-0.011605015806531544	-0.0012284051370024932	0.10595070921567763			-0.013011217251784741	-0.0024594262217991834	-0.0012284051370025295		1.0		-0.0040886732578555235	-0.008562246646428677	-0.002750699093052678	-0.0017378431336657742		-0.019663057313341403	-0.004088673257854994			0.031278252894634255	-0.001228405137002455		-0.018898289820704236	-0.0017378431336657811	-0.0012284051370025464	-0.0012284051370024852		0.0032759892649167617	-0.007979548739579252	-0.0017378431336656822	-0.001228405137002538	-0.014190254711134595	-0.015186579221612812	-0.005243363861433434	-0.06127129736503283	-0.0032569867268286814	-0.0024594262217988746	-0.004617592063184926	-0.0036957071487095715	-0.001737843133665734		-0.002750699093052678	-0.001737843133665734	-0.0017378431336657863	-0.026690943623168213		-0.0024594262217991687	-0.0036957071487097753		-0.002129169623846789	-0.003483105029811098	-0.0036957071487097736	0.16989560334107778		-0.005669584248472934	0.029584545894721134	0.012596514755287955	-0.03248313647648318	0.0010011178550471717	-0.031555986666314234	-0.03930294113503753	-0.033781922126630476	0.025151843482934005	0.011584185730608262	-0.009708055952495903	-0.042502033359635566	-0.016010478025942312	0.02506078876049978	0.0026938472321863176	-0.018138055392207295	-0.004706598991822569	-0.013197196527795135	-0.026329875074007553	-0.004346781693709422	-0.02870530428153946	-0.043659459661365134	0.0177746096267126	-0.005721094540565899	-0.015573974437595752	0.029083755495646797	0.01724922137223937
ritualling_activity																																																																																																			
reading_activity	-0.04926063033671405	-0.03836707943734559	0.013077261740795433	-0.07985088075681851	-0.010466508019738165	0.04268135158984362	0.04280411175876844		-0.0023589230173220056	-0.005347105121503829	-0.02641740545944093	-0.010621177215021949	-0.021280508667218395	0.0748567947317688	-0.016076787617081655	-0.01140223716624262	-0.021133958097423203	-0.022285268986425917	-0.002358923017322012	-0.024725308155740575			0.12920883581432782	-0.004722869474613122	-0.0023589230173219405		-0.0040886732578555235		1.0	-0.01644219816886581	-0.00528220471314696	-0.0033372037001589477		-0.037759235198691586	-0.007851534618129008			-0.03212121070854037	-0.0023589230173220147		-0.014748913499436623	-0.0033372037001589243	-0.002358923017321906	-0.0023589230173220095		-0.03269309724898467	-0.01532323548855042	-0.003337203700159042	-0.0023589230173219236	0.001421372338415843	-0.02916299370715841	-0.010068902618813842	-0.017083330310358986	-0.006254435711474679	-0.004722869474613123	-0.008867224561619699	-0.007096916477934058	-0.0033372037001590557		-0.005282204713147063	-0.0033372037001590557	-0.0033372037001589178	-0.03266945594415951		-0.004722869474613149	-0.00709691647793401		-0.0040886732578555	-0.006688653750359179	-0.007096916477934008	0.10332279314061728		-0.010887379399113722	-0.07023620229468527	-0.001342145117389817	-0.011870310284561697	-0.04074856469932993	0.019628088143481926	-0.03949689166962031	0.013409095972721132	-0.021735943564950656	0.01722571391272239	-0.01864251129368591	-0.001060527408106405	0.01908510067477771	-0.028727099140549085	0.023424524237214524	0.01883963234671222	-0.01161178825388201	0.02645257938974575	0.008523911005250094	-0.04746665808548247	-0.01452406735340979	-0.01370841174492616	0.03386258278203795	0.03348602918434816	0.07017771030251299	0.01158967834473602	0.022750227378977264
chatting_activity	0.11043801773929275	0.17771767932718566	-0.007399079877451976	-0.03794681924120176	-0.047199431501309556	-0.0446802466978483	-0.006590216279041327		-0.004939910680180366	-0.014641984299530812	-0.10661814753291246	-0.022242212389000014	0.0075977310136293615	0.05447992565306029	0.011286010925481009	-0.02387785982919293	0.00822702466800305	-0.029977493259961137	-0.004939910680180355	-0.05177821104478473			0.03836473517512688	-0.009890341137637497	-0.004939910680180344		-0.008562246646428677		-0.01644219816886581	1.0	-0.011061666398506408	-0.006988565578146045		-0.013389466202331432	-0.016442198168865954			-0.030299484880311516	-0.004939910680180371		-0.08127660584845947	-0.006988565578146037	-0.004939910680180337	-0.004939910680180359		-0.104195965861484	-0.03208897199652717	-0.006988565578146116	-0.00493991068018034	-0.043012505127792006	0.03199512879016089	-0.021085673088579133	0.016507117230736855	-0.013097652421355584	-0.00989034113763739	-0.01856919322667696	-0.014861923533857409	-0.006988565578146084		-0.01106166639850734	-0.006988565578146084	-0.0069885655781460315	-0.052680471832956044		-0.009890341137637497	-0.01486192353385724		-0.008562246646428687	-0.014006964981391404	0.0347480907210039	0.09008247702586582		0.00981748989729315	0.020424922315411168	0.016771592418535052	0.10824340566085816	0.012182238913837145	0.01572138431859048	0.09888498555194036	0.055285102548636146	-0.050593657987190906	0.05023371962175912	0.0418945687515706	0.047928247792196454	0.08350763593865963	-0.02921719034446134	0.16799059121756157	-0.08228125685101269	0.03908884430936672	-0.002568313805685452	-0.08419341315736645	0.004426341053681043	-0.055971933547430464	-0.034956879204254415	0.06260471755855565	-0.0012101583321577007	0.03547723000117041	-0.07796805861719872	0.039535131281837825
therapy_activity	0.01408093936031025	0.04632539234079095	-0.03230629276237367	0.03650878997995495	-0.015592074185259236	-0.008841735699466282	-0.034092491650620206		-0.0015869909369406925	-0.02093322607121748	-0.024411458307008246	-0.007145511683131265	0.03819024084809514	-0.04183938995307304	-0.010815832503255612	-0.0076709782009840004	-0.014218098562782036	-0.01499265539784176	-0.001586990936940706	0.029419734760992602			-0.016809343461012753	-0.0031773614473753604	-0.001586990936940732		-0.002750699093052678		-0.00528220471314696	-0.011061666398506408	1.0	-0.002245139832028061		0.007655999249723315	-0.00528220471314706			0.05281246635414003	-0.0015869909369406793		-0.040356594667169725	-0.002245139832028065	-0.0015869909369407432	-0.0015869909369407005		-0.02873870019466002	-0.01030887217021012	-0.002245139832028017	-0.0015869909369407374	-0.0183325557188758	-0.019619718985091857	-0.006773962983810328	-0.05434693091061952	0.1655444812396573	-0.003177361447375176	-0.005965521092369398	-0.004774527209240428	-0.0022451398320280365		-0.0035536602700779593	-0.0022451398320280365	0.31476860445033605	0.02053355260302663		-0.0031773614473753495	-0.004774527209240438		-0.0027506990930526976	-0.004499864049910714	-0.004774527209240439	0.030945602289163664		-0.007324602077538502	0.013693647447736433	0.0030125088207657758	0.00941206747929286	0.012769131015166904	0.027856845832230758	0.01768672394566114	-0.022378069320035013	-0.018719257721053765	0.026069831288029893	0.053719025689629135	-0.0017065107069768224	-0.02068412346862791	0.06885231555590623	-0.010454095093724929	0.016522873596906334	-0.01166415395164855	-0.007533240110231541	-0.0298748089691799	0.03459247219701465	-0.043023814774962275	-0.046967828906162315	-0.029633651117915133	-0.04203447543508787	0.022203408113198802	-0.009072115224317013	0.018935575227911797
schoolworkk_activity	0.012387272261398798	-0.008233162618420194	-0.012475608770642974	0.019866332066707917	0.03896130093443612	-0.021069098922675635	0.001067345611951352		-0.0010026328615579583	-0.013225242733826354	0.030714755841697864	-0.004514408154065593	-0.009045033323997817	-0.026433388054095765	-0.006833252062406459	-0.004846388624895122	-0.008982743704507525	-0.009472095040988749	-0.001002632861557956	-0.010509205381885458			-0.010619846492453617	-0.0020074008779955898	-0.0010026328615579518		-0.0017378431336657742		-0.0033372037001589477	-0.006988565578146045	-0.002245139832028061	1.0		0.03616600025804641	-0.0033372037001588323			-0.013652747958673231	-0.0010026328615579602		0.03493342312251087	-0.0014184397163120681	-0.00100263286155795	-0.001002632861557957		0.02871199640742267	-0.006512963472480617	-0.0014184397163120885	-0.001002632861557951	-0.011582185110344697	0.05101871548250946	-0.004279670244140167	-0.010823487185805884	-0.0026583753385667607	-0.0020074008779955754	-0.0037689109271513933	-0.003016462014342178	-0.001418439716312081		-0.0022451398320280157	-0.001418439716312081	-0.001418439716312067	0.021662253814806298		-0.0020074008779955893	-0.0030164620143422706		-0.0017378431336657744	-0.0028429346784306325	-0.0030164620143422745	-0.010228888208349876		-0.004627554304079657	0.029312349361396813	0.007457970876142327	-0.01500207331775404	-0.014401811852255555	-0.027531016154088615	-0.008049615714289445	0.019681124670180444	-0.023613582473330248	0.02609809082876784	-0.00792378314500309	-0.03469045679293066	-0.013067864106486938	-0.01221012021335366	-0.011256535603910336	0.008861415925426771	0.004603868452306812	-0.004950108651145405	0.04700399654288763	-0.019755271560703412	-0.03612079122744186	-0.0356351562328723	-0.035873889994282336	-0.021084879054754226	-0.012711586825743821	0.04138323043493029	0.06368556391810808
just_woke_up_activity																																																																																																			
eating_activity	0.07007420772907044	0.04217432059986427	0.0636428079132182	0.07714983677739595	-0.0056697016536905315	-0.17899460718468196	-0.08811483243175837		-0.011344422887850442	-0.011438123177024254	-0.15365344018609875	-0.0012240098261353397	0.09657156125437551	0.08095104348067192	0.0009421989754620488	0.02273168505027745	0.4204736607829054	-0.09887128954974271	-0.011344422887850543	-0.0202960909476722			0.022681680987173616	-0.0227130042696178	-0.011344422887850734		-0.019663057313341403		-0.037759235198691586	-0.013389466202331432	0.007655999249723315	0.03616600025804641		1.0	0.029248774982141727			0.02939503036655364	-0.011344422887850343		-0.14433122805023496	0.03616600025804638	-0.011344422887850822	-0.011344422887850503		-0.04170181459461368	-0.0035201766246907725	-0.016049124858887077	0.06247274355291125	0.10659482444284064	0.13088249880711125	-0.03091825609753423	0.059384010775917276	-0.002118764930742038	-0.022713004269617098	-0.022823861230984913	0.015221387605641236	0.036166000258047136		-0.025402933290367444	0.036166000258047136	0.0361660002580462	-0.07432206586398417		0.014234878251926378	0.015221387605641346		-0.0196630573133411	-0.006003474126171051	0.03989716177231039	0.016247813377090012		0.028759002441746725	0.12401164914238402	0.010103591881072113	-0.0034028442643947183	0.009656861551599519	0.05334445323370308	0.058021126708962416	-0.014028002693978437	-0.05166807961936473	0.04119451956336283	-0.021619293403080938	0.006186764860849439	-0.016709759562724857	-0.000187286660725077	-0.043542476842471825	0.012849216407153717	-0.02917184748067635	0.0023088245359269323	-0.039736345390192655	0.060746961512182174	0.02123628817015177	0.05841436826636963	-0.01677248081345428	-0.01831299946953529	0.03567871823857624	-0.044219674533352696	-0.0999312657409825
